;Title;Link;Type;Year_Release;Duration;Country;Directors;Cast;Genres;Description;RatingAverage;Votes;Reviews
2392;Carlitos y Snoopy: La película de Peanuts ;https://www.filmaffinity.com/es/film184816.html;film;2015.0;93 min.;Estados Unidos;Steve Martino;Animation;Animación, Comedia, Aventuras, Cómic, 3-D;"Snoopy emprende una gran misión que lo lleva a surcar los cielos como as de la aviación para enfrentarse a su archienemigo, el Barón Rojo. Mientras, su mejor amigo Carlitos Brown, inseguro pero perseverante, vivirá también una aventura épica: se  enamora de su nueva vecina. Película basada en los cómics de Charles Schulz, ""Peanuts"", conocidos fuera de Estados Unidos por algunos de sus personajes: Snoopy o Charlie Brown. (FILMAFFINITY)";6.2;3286.0;"""Una deliciosa comedia que capta el espíritu de la adorada tira cómica de 65 años de antigüedad"" , ""Un tributo meticulosamente fiel y claramente cariñoso al zopenco favorito de América (...) Una película dulce, divertida, inteligente y verdaderamente para todas las edades, con mensajes sencillos y atemporales (...) Puntuación: ★★★½ (sobre 4)"" , ""Combinando la animación 3D con una historia a la vieja usanza, Blue Sky ofrece una adaptación de los 'Peanuts' de la que su autor se sentiría orgulloso"" , ""La película es tanto un testimonio del lugar que ocupa Charlie Brown en la cultura pop como un escaparate para las nuevas generaciones destinadas a enamorarse de su eternamente inseguro protagonista (...) Puntuación: ★★★ (sobre 4)"" , ""'The Peanuts Movie' no es tanto un homenaje como un eco, o una vuelta atrás, una que ciertamente tiene corazón, pero también exhibe una desalentadora falta de riesgo"" , ""'The Peanuts Movie' no es perfecta, pero permanece casi completamente fiel a sus valores originales (... ) un producto sólido y a menudo, adorable"" , ""Es un poco sorprendente, y sin lugar a dudas refrescante, ver una película infantil que (...) se impulsa por las pequeñas ansiedades que un niño real puede experimentar en su día a día."" , ""Merecería contarse entre las mejores películas animadas del año (...) Es una hermosa, seductora y muy meticulosa transubstanciación en pantalla de una de las obras más inmortales y universales de la historieta del siglo XX"" , ""El mundo de Schulz acaba siendo más del gusto adulto que de una infancia maleducada por un concepto a veces histérico de la animación. Y al mismo tiempo, ese mundo parece decididamente infantil (...) Puntuación: ★★★ (sobre 5)"" , ""Una cinta familiar impecable, noble y tierna, perfecta para esta época del año. Puntuación: ★★★★★ (sobre 5)"" , ""No es un film rupturista ni demasiado audaz en el panorama actual de la animación, pero cumple con lo que promete. Niños y adultos nostálgicos, agradecidos."" , ""Película para chicos, tal vez, con un dejo demodé que también se refleja en la ausencia de cinismo, en el contenido social."" , ""La película es, sucesivamente, entrañable, entretenida, monótona, graciosa y esencialmente trivial."" , ""El humor es excelente, pero también la película posee una gran dosis de ternura. Después de 50 años de ser desarrollados por su autor, los personajes del film mantienen su complejidad y perfección."" , ""Es para los más chicos porque tiene una ternura que a niños un poco más grandes, no parece interesarles. Se pasa un buen momento, eso sí, y se recupera de paso un personaje entrañable."" , ""El mayor logro de esta película, que satisfará al niño y a quien ha gozado de la belleza de la tira original, consiste en haberla entendido y lograr una película que no depende de su recuerdo. (...) Puntuación: ★★★★ (sobre 5)"" , ""Tiene elementos para entretener a niños de todas las edades e incluso a los adultos que recordarán sus propias infancias y también la historieta de Schultz."""
2393;Los elefantes ;https://www.filmaffinity.com/es/film653715.html;film;2020.0;85 min.;Estados Unidos;Mark Linfield, Vanessa Berlowitz, Alastair Fothergill;Documentary, Meghan Markle;Documental, Aventuras, Animales, Naturaleza;Sigue los pasos de una elefanta africano llamado Shani de su pequeño hijo, Jomo, en su migración por el continente. Desde el desierto del Kalahari hasta Botswana.;7.3;94.0;"""Una película técnicamente impresionante con algunas imágenes adorables y un sabor algo azucarado (...) Puntuación: ★★★ (sobre 5)"" , ""No es exactamente Attenborough, pero Meghan Markle encaja muy bien con este dulce documental sobre la naturaleza (…) Puntuación: ★★★ (sobre 5)"" , ""Parece un safari de una hora que se ha alargado innecesariamente. Que se desarrolle con el ritmo lento de un elefante está bien (...) pero la búsqueda de agua se vuelve algo repetitiva"" , ""Ponte a ver el documental cuando salga en Disney+. ¿Qué mejor manera de recibir de vuelta a Meghan Markle en los Estados Unidos que apoyando el trabajo que ahora es libre de realizar? , ""Ilustra la naturaleza como sólo podría hacerlo una producción de Disney (…) Puntuación: ★★★½ (sobre 5)"" , ""Los directores son veteranos de la serie 'Planet Earth', de la BBC, por lo que tienen experiencia de sobra en el mix de intimidad y grandeza que se ha convertido en el estándar de estos documentales (…) Puntuación: ★★★ (sobre 5)"""
2394;Delfines, la vida en el arrecife ;https://www.filmaffinity.com/es/film608278.html;film;2020.0;77 min.;Estados Unidos;Keith Scholey;Documentary, Natalie Portman;Documental, Documental marino, Delfines;Echo es un joven delfín que no termina de decidir si ya es el mismo de madurar y empezar a tomar responsabilidades o si, por el contrario, es mejor seguir con su vida despreocupada y pasarlo bien todo el día. La sociedad de los delfines es complicada, pero el coral en el que viven depende de todos sus habitantes para poder sobrevivir. (FILMAFFINITY);7.1;82.0;"""Entretenida y visualmente impresionante (...) Tiene muchos detalles fascinantes"" , ""Logra causar un impacto emocional gracias a la asombrosa forma en la que sus protagonistas encajan en el tapiz de la vida, tan distinta de la nuestro y a la vez tan similar en muchos aspectos esenciales (…) Puntuación: ★★★★ (sobre 5)"" , ""Si el delfín es el principal atractivo, la parte de los arrecifes es lo que hace que estos 77 minutos sean juguetones, deslumbrantes y memorables"" , ""Un añadido interesante a la videoteca Disney, aunque los delfines pierdan algo de protagonismo por culpa de sus compañeros de reparto"""
2395;Forky hace una pregunta: ¿Qué es el arte? (Ep) (C);https://www.filmaffinity.com/es/film575055.html;film;2019.0;3 min.;Estados Unidos;Bob Peterson;Animation;Animación, Comedia, Cortometraje (animación), Spin-off, Pixar;El señor Púas le habla a Forky de la complejidad de ser actor y del arte de la interpretación. (FILMAFFINITY);5.0;232.0;
2396;Penguins ;https://www.filmaffinity.com/es/film768567.html;film;2019.0;76 min.;Estados Unidos;Alastair Fothergill, Jeff Wilson;Documentary;Documental, Naturaleza, Animales;"Steve es un pingüino que se une a millones de compañeros durante la primavera para conseguir encontrar pareja y formar una familia, creando un nido para que la unión entre ambos pueda sobrevivir al frío Invierno. Es una tarea mucho más compleja de lo que Steve imaginaba, especialmente por el peligro que supone la presencia de los ""leopardos marinos"", un tipo de foca que se convierte en una amenaza para todo lo que le resta de vida. (FILMAFFINITY)";7.5;81.0;"""Con irreverencia, encanto, una fotografía deslumbrante y una banda sonora pegadiza (...) Presenta una historia emotiva. Un viaje atractivo, accesible y entretenido de un héroe inesperado"" , ""Es más una obra instructiva que una investigación animada de no ficción. Pero es difícil resistirse a estas criaturas dulces e inestables."" , ""Es maravillosa. Una historia de iniciación con una capa antropomórfica interesante que te hará creer que estás viendo una aventura animada y no un documental íntimo."" , ""Sigue usando una fórmula ganadora: animales encantadores, narradores atrevidos y algo de peligro real (...) Los pingüinos son increíblemente adorables y muy entretenidos"" , ""Su mezcla singular de fotografía natural atractiva y sentimentalismo narrativo son una manera agradable de pasar el tiempo"" "
2397;Los pingüinos de la Antártida ;https://www.filmaffinity.com/es/film469161.html;film;2020.0;78 min.;Estados Unidos;Alastair Fothergill, Jeff Wilson;Documentary, Blair Underwood;Documental, Documental sobre cine, Naturaleza;“Penguins: Life on the Edge” muestra el trabajo de un equipo de grabación muy agudo y tenaz durante la grabación de este documental de Disneynature sobre la entrada a la madurez de un pingüino Adelia llamado Steve. Para cumplir con su misión, este equipo de directores de fotografía expertos deberá enfrentarse a la terrible Antártida, con unas temperaturas de hasta -40 grados, vientos huracanados y el apabullante aroma de un millón de pingüinos.;;;
2398;The Mandalorian (Serie de TV);https://www.filmaffinity.com/es/film544948.html;serie;2019.0;40 min.;Estados Unidos;Jon Favreau (Creator), Dave Filoni, Deborah Chow, Rick Famuyiwa, Taika Waititi, Bryce Dallas Howard, Peyton Reed, Robert Rodriguez, Carl Weathers;Pedro Pascal, Gina Carano, Carl Weathers, Werner Herzog, Nick Nolte, Giancarlo Esposito, Emily Swallow, Omid Abtahi, Kyle Pacek, Brendan Wayne, Bernard Bullen, Taika Waititi, Natalia Tena, Alexandra Manea, Luis Richard Gomez, Mark Boone Junior, Jamal Antar, Tait Fletcher, Tony Taboada, Bill Burr, Julia Jones, Dominic Pace, Gary Sievers, Ming-Na Wen, Michael Biehn, Rosario Dawson, Katee Sackhoff, Timothy Olyphant;Serie de TV, Ciencia ficción, Acción, Aventuras, Western futurista, Star Wars;Ambientada tras la caída del Imperio y antes de la aparición de la Primera Orden, la serie sigue los pasos de Mando, un cazarecompensas perteneciente a la legendaria tribu de los Mandalorian, un pistolero solitario que trabaja en los confines de la galaxia, donde no alcanza la autoridad de la Nueva República. (FILMAFFINITY) ;7.7;11718.0;"""Es un producto puramente 'Star Wars + Disney' (...), un comienzo poco arriesgado pero muy entretenido para la enorme misión exploratoria de este gigante mediático."" , ""'Star Wars' se mezcla con Sergio Leone en una valiente y ridículamente divertida introducción a este universo (…) Puntuación: ★★★★ (sobre 5)"" , ""Con su lujoso aspecto visual, sus muchas conexiones con Star Wars y una irresistible criatura nueva (dos, si cuentas con Werner Herzog), es exactamente lo que esperas de Disney"" , ""Lo mejor de 'The Mandalorian' es que realmente no tienes que ser un gran fan de Star Wars para apreciarla"" , ""Favreau (...) ofrece lo que da la impresión de ser los 40 primeros minutos de una película de 'Star Wars' que durase 6 horas en total (...) La serie se toma su tiempo y le da igual si te enganchas a ella o no, algo que resulta bastante original."" , ""Un apasionante desvío hacia rincones nunca antes explorados de la galaxia apoyado por una interpretación sorprendentemente expresiva de Pedro Pascal."" , ""Ha merecido cada segundo de espera (...) Una introducción muy interesante a un recóndito e inexplorado rincón de una galaxia muy, muy lejana, que parece más un western que una fantasía espacial."" , ""El primer capítulo es inesperadamente breve, excepcionalmente pulcro y razonablemente entretenido (...) Los efectos especiales son sólidos"" , ""Sus problemas son de fundamentos: dirección, interpretaciones, diálogos... Son más problemas básicos de cine que de una visión mal concebida (...) Puntuación: ★★ (sobre 5)"" , ""La introducción del nuevo personaje, en combinación con elementos nuevos y otros antiguos, da como resultado un primer capítulo algo desigual pero muy interesante."" , ""Puede que alguien que ignore 'Star Wars' no se sienta atraído por ella, pero la premisa tiene suficientes elementos interesantes para que la historia sea accesible"" , ""El primer episodio es enérgico, hermoso y muy divertido y da razones para que los fans estén contentos."" , ""Una historia de 'Star Wars' mediocre (...) Hay algo que no funciona. Hablando claro: no parece ni una película ni una serie de televisión."" , ""¿Cómo de buena es la premiere? Lo suficientemente notable como para que me quede viéndola, pero no tanto como para que me apetezca volver a ver este episodio en el futuro."" , ""Está muy bien. Los monstruos están bien, las naves están bien, los robots están bien. Las localizaciones: guau. Las peleas en bares intergalácticos: son la bomba (…) Puntuación: ★★★★ (sobre 5)"" , ""Un neo-wéstern conducido con mano firme por Jon Favreau  (...) una historia lógica, simple y fácil de seguir, dividida además en las porciones adecuadas para hacer satisfactorio cada episodio. (…) Puntuación: ★★★★ (sobre 5)"" , ""Sabe recoger lo mejor de la esencia de 'Star Wars' (...) convirtiéndose en una auténtica joya para los fans, y rebelándose como una serie con grandes dosis de entretenimiento, aventuras y acción para los que no."" , ""Ha concluido de la misma manera que empezó: de forma excelente (...) Uno de los mejores wésterns de lo que llevamos del siglo XXI sin renunciar a su esencia fantástica. (…) Puntuación: ★★★★ (sobre 5)"" , ""La franquicia Star Wars inauguró con su flamante serie 'The Mandalorian' una excitante y auspiciosa veta western.(...) La experiencia abre puertas tentadoras para una serie oscura y divertida."" , ""Una sorpresa inesperada, (...) un brillante homenaje al western clásico y a los propios orígenes de la saga creada por George Lucas."" , ""Disney apuesta por un western futurista tan austero como atrapante."""
2399;Tras los pasos del elefante ;https://www.filmaffinity.com/es/film586817.html;film;2020.0;88 min.;Estados Unidos;Vanessa Berlowitz;Documentary;Documental, Documental sobre cine, Naturaleza;"“Tras los pasos del elefante"" sigue a los documentalistas en su grabación del épico viaje de los elefantes africanos por el desierto del Kalahari en el documental de Disneynature ""Los elefantes"". El equipo se enfrenta a condiciones extremas, terrenos inaccesibles, aguas infestadas de cocodrilos y encuentros con leones para poder mostrarnos cómo son estas criaturas tan magníficas y sus migraciones tradicionales.";;;
2400;Forky hace una pregunta: ¿Qué es la amistad? (Ep) (C);https://www.filmaffinity.com/es/film916496.html;film;2019.0;3 min.;Estados Unidos;Bob Peterson;Animation;Animación, Comedia, Pixar, Spin-off, Cortometraje (animación);Forky comparte su idea de lo que es ser un buen amigo, según su limitado contacto con el mundo. (FILMAFFINITY);4.7;317.0;
2401;Nadando con delfines ;https://www.filmaffinity.com/es/film785562.html;film;2020.0;79 min.;Estados Unidos;Keith Scholey;Documentary, Céline Cousteau;Documental, Documental sobre cine, Animales, Delfines;Nadando con delfines narra la filmación de Delfines: La vida en el arrecife de Disneynature, la historia de una cría de delfín nariz de botella del Pacífico llamada Echo. Desde surfear con los delfines en Sudáfrica a bailar con ballenas jorobadas en Hawái, los cineastas llegan a grandes extremos (y profundidades) para arrojar una nueva luz sobre los misterios del océano. La exploradora Céline Cousteau es la narradora de la versión en inglés.;;;
2402;Togo ;https://www.filmaffinity.com/es/film230922.html;film;2019.0;113 min.;Estados Unidos;Ericson Core;Willem Dafoe, Julianne Nicholson, Christopher Heyerdahl, Richard Dormer, Adrien Dorval, Madeline Wickins, Michael Greyeyes, Nive Nielsen, Nikolai Nikolaeff, Thorbjørn Harr, Catherine McGregor, Michael McElhatton, Brandon Oakes, Paul Piaskowski, Michael Gaston, Shaun Benson, Jamie McShane, Sean Hoy, Tom Carey, Chad Nobert, Malik McCall, Mark Krysko, Elena Porter, Dave Trimble, Barb Mitchell, Steven McCarthy, Sarah Wheeldon;Aventuras, Drama, Basado en hechos reales, Naturaleza, Perros/Lobos, Años 20;Cuenta la historia de Togo, un perro de trineos que ganó la carrera más importante de esta disciplina en 1925 pese a haber sido considerado incapaz de terminarla siquiera debido a su pequeño tamaño. (FILMAFFINITY);7.0;2799.0;"""Impresionantes efectos especiales, una buena interpretación de Dafoe y una increíble cantidad de adorables perritos elevan la película por encima de otras ofertas recientes de Disney+."" , ""Una película simple, pero que merece, en sus modestos términos, recibir un 'bien hecho' por parte del espectador."" , ""Dafoe y un grupo de perros de trineo protagonizan esta conmovedora nueva película de acción basada en una historia real (...) Las secuencias en las que Togo aparece como un cachorro travieso son pura magia."" , ""Parte de la magia de la película reside en que no vemos a un perro que realice acción valientes y heroicas porque sea obediente, sino porque él mismo lo elige (…) Puntuación: ★★★ (sobre 4)"" , ""Lo que la convierte en algo especial es cómo respeta el vínculo que existe entre un perro y su dueño. Si no conoces ese sentimiento o te da igual, probablemente la película no sea para ti. Pero para los demás, realmente vale tu tiempo."" , ""Un drama real decente aunque sin nada especial sobre un hombre y su mejor amigo (...) Es una forma decente de emplear dos horas, pero poco más."" , ""Ven por Willem Dafoe. Quédate por Willem Dafoe, además de por Julianne Nicholson y por un perro muy especial."" , ""Un sentido homenaje a los héroes de la vida real, así como una historia conmovedora sobre el afectivo vínculo que une a un hombre y a su fiel perro (…) Puntuación: ★★★½ (sobre 5)"" , ""Mientras veía los créditos con lágrimas en los ojos, me preguntaba una sola cosa: ¿cómo es posible que esta película no se haya estrenado en el cine? (…) Puntuación: ★★★★ (sobre 5)"""
2403;Desastre y Total: Agencia de detectives nº1;https://www.filmaffinity.com/es/film371085.html;film;2020.0;99 min.;Estados Unidos;Tom McCarthy;Winslow Fegley, Ophelia Lovibond, Craig Robinson, Kyle Bornheimer, Chloe Coleman, Matt Lewis, Nico Bustamante, Nicole Anthony, Allie Dunbar, John Nania, Maureen Andronis, Ruby Matenko, Paden Fallis, Daniel Vasic, Santiago Veizaga, Brenda Matthews, Danni Heverin, Paul Moniz de Sa, Vanessa Cozart, Darius Pierce, James Scorzelli, Jeff Sanca, Lilian McNeil, Jeb Berrier, David Grimes, Sydney Winbush, Christopher Martinez, Caitlin Weierhauser, Ivan A. Gomez, Ai-Chan Carrier;Comedia, Cine familiar, Infancia;Timmy es un imaginativo niño de 11 años que es fundador, presidente y director general de la mejor agencia de detectives de la ciudad, probablemente del estado y quizás de la nación: de nombre Total Failure. Timmy dirige la agencia junto a su mejor amigo, un imaginario oso polar de 1500 libras de peso cuyo mayor talento parece ser comer de la basura.;5.1;256.0;"""Una joya absoluta, la clase de película que los niños acaban viendo una y otra vez"" , ""Tiene tantos pequeños toques maravillosamente cómicos, incluyendo una gran referencia a 'Up', en la que trabajó McCarthy, que cuesta no disfrutarla paso a paso, escena por escena (...) Puntuación: ★★★ (sobre 4)"" , ""La discreta humanidad del cine de McCarthy se mezcla extrañamente con las alocadas demandas del material, alcanzado, al final, un anodino terreno intermedio"" , ""Encantadora y muy divertida"" , ""Una deliciosa comedia que padres y niños disfrutarán juntos"""
2404;La dama y el vagabundo ;https://www.filmaffinity.com/es/film720391.html;film;2019.0;102 min.;Estados Unidos;Charlie Bean;Animation, Kiersey Clemons, Thomas Mann, Yvette Nicole Brown, Arturo Castro, Adrian Martinez, Robert Walker Branchaud, Jason Burkey, Michael Tourek, David Michael-Smith, Parvesh Cheena, Matt Mercurio, Marie Burke, Curtis Lyons, Michael Shenefelt, Ken Jeong, Maurie A. Chandler, Cal Johnson, Swift Rice, Matthew Ezell, Inge Uys, Regina Ting Chen, Jennifer Christa Palmer, Virginia Kirby, Chris Stein, Anthony Bryant;Animación, Comedia, Aventuras, Perros/Lobos, Años 1900 (circa), Cine familiar, Live-Action;En esta aventura romántica, una reinterpretación intemporal del clásico animado de 1955, Reina, una cocker spaniel inteligente y mimada en su hogar, y Golfo, un perro callejero duro y charlatán pero adorable, se embarcan en una inesperada aventura y, a pesar de sus diferencias, se hacen buenos amigos y al final comprenden el valor del hogar. (FILMAFFINITY);5.5;2076.0;"""Probablemente, el más aburrido de los remakes en imagen real de los clásicos Disney hasta la fecha"" , ""Inofensiva e innecesaria"" , ""No tiene el mismo impacto emocional que la orginal, pero aun así, merece un buen hogar"" , ""Una película infantil perfectamente agradable que aspira a satisfacer a los jóvenes espectadores, pero no pondrá de los nervios a los adultos que también se encuentren en la sala"" , ""Tiene el honor, no demasiado honorable, de ser el mejor remake Disney del año, siendo simplemente el menos horrible"" , ""Hace unos cuantos cambios clave en la trama original y en los personajes, pero en general, no son suficientemente diferentes como para explicar porqué deberías ver esta versión en lugar de la original"" , ""Un remake que está hecho con las mismas bajas expectativas e indiferencia con la que muchos suscriptores de Disney+ lo verán"" , ""Merece la pena porque es lo suficientemente adorable (...) Es una hora y media que podrán disfrutar tanto los niños como los adultos"" , ""Entretenida pero poco memorable (...) Es aceptable. Pero la olvidarás rápidamente (...) Puntuación: ★★★ (sobre 5)"" , ""Los cambios principales afectan al desarrollo de algunos personajes y a la inclusión de nuevos gags de dudosa gracia (...) ahora (casi) todo resulta atropelladamente técnico."" , ""Con alguna leve alteración de la trama y del contexto en un evidente ejercicio de revisión del pasado  (...) sabe capturar el corazón del original, pero no el alma, y es tan imperfecto e inofensivo como eficiente y disfrutable. (…) Puntuación: ★★★ (sobre 5)"""
2405;Las aventuras de Bo Peep (C);https://www.filmaffinity.com/es/film352786.html;film;2020.0;7 min.;Estados Unidos;Valerie LaPointe;Animation;Animación, Aventuras, Comedia, Fantástico, Cortometraje (animación), Pixar;Bo Peep vuelve por la puerta grande a Toy Story 4 de Disney y Pixar y protagoniza el nuevo cortometraje de animación de Pixar, Las aventuras de Bo Peep. Este corto relata qué fue de la vida de Bo desde que la vimos por última vez en Toy Story 2.;6.0;590.0;
2406;High School Musical. El Musical: La Serie (Serie de TV);https://www.filmaffinity.com/es/film232421.html;serie;2019.0;31 min.;Estados Unidos;Tim Federle (Creator), Kabir Akhtar;Joshua Bassett, Matt Cornett, Julia Lester, Kate Reinders, Dara Renee, Olivia Rodrigo, Frankie A. Rodriguez, Larry Saperstein, Mark St. Cyr, Sofia Wylie, John Forker, Jared Scott Miller, Alex Quijano, Rhett Wilkinson, Nicole Duke, Addison Morgan;Serie de TV, Musical, Comedia, Colegios & Universidad;"Serie de TV basada en las películas de Disney Channel ""High School Musical"".";5.9;125.0;"""Una versión tierna y muy tonta de 'Glee' (...) Algunos aspectos de la serie son frustrantes porque reflejan las mismas limitaciones que la película"" , ""Es tan encantadora y divertida como sugiere su título. Existe en un espacio intermedio entre la nostalgia vacía y algo completamente nuevo (…) Puntuación: ★★★ (sobre 5)"" , ""El reparto, por lo general, está excelente (...) El primer capítulo no me disgustó"" , ""El resultado es sorprendentemente refrescante, incluso con un título redundante (...) No reinventa el género, pero brilla a su manera"" , ""Es brillante... siempre que digieras cómo diviniza a 'High School Musical' (...) Creo que hay mucho 'decir' y poco 'mostrar' y muchos más chistes que cosas educativas"" , ""Una versión fresca de un clásico que genuinamente quiere dar a su joven audiencia el contenido inteligente y entretenido que merece."" , ""Las bromas se despliegan en tu cara, pero no las sientes, así que acabas preguntándote si eran bromas o no (...) Tiene ingredientes para desarrollar una serie perfectamente aceptable"" , ""Una carta de amor descarada y maravillosa al teatro de instituto que funciona de una manera en la que no lo hacía la película original (...) Puntuación: ★★★ (sobre 4)"" , ""Es imposible ignorar el encanto de 'HSM: TM: TS'. Es un visionado refrescante —su media hora pasa volando— perfecto para fans del teatro, de Disney, de Zac Efron, de la sátira, de los metacomentarios..."" , ""Inofensiva pero con potencial (...) Una de las sorpresas del catálogo de Disney+. Tendremos que ver cómo evoluciona el montaje del musical."""
2407;Star Wars: The Clone Wars. La temporada final (Serie de TV);https://www.filmaffinity.com/es/film559954.html;serie;2020.0;24 min.;Estados Unidos;George Lucas (Creator), Dave Filoni (Creator), Henry Gilroy (Creator), Kyle Dunlevy, Steward Lee, Bosco Ng, Brian O'Connell;Animation;Serie de TV, Animación, Ciencia ficción, Aventuras, Star Wars, Secuela;"Temporada final de ""Las Guerras Clon"", que continuará y dará cierre a la serie que se emitió durante seis temporadas entre 2008 y 2013. Tendrá 12 episodios.";8.0;417.0;"""Un viaje hacia la nostalgia. Incluso teniendo una opinión bastante cínica en general de la serie, fue un auténtico placer volver a entregarme al estilo de 'The Clone Wars'."" , ""Es una de las mejores contribuciones que 'The Clone Wars' ha ofrecido a la franquicia de 'Star Wars'."" , ""La animación está a su mejor nivel, y el espíritu de la serie (...) es más absorbente que nunca antes."" , ""Pone de relieve algunas de las razones por las que los aficionados de 'The Clone Wars' aseguraban que era una serie tan divertida (…) Puntuación: ★★★ (sobre 5)"" , ""Vuelve a capturar de inmediato la vieja magia que se esperaba del estreno de la séptima temporada."""
2408;Forky hace una pregunta (Serie de TV);https://www.filmaffinity.com/es/film402928.html;serie;2019.0;3 min.;Estados Unidos;Bob Peterson;Animation;Serie de TV, Animación, Comedia, Spin-off, Pixar;Forky se plantea cuestiones trascendentales sobre el funcionamiento del mundo. Algunas son tan profundas como ¿qué es el amor? ¿y el tiempo? Y, por supuesto, también se plantea la más importante de todas: ¿qué es el queso? (FILMAFFINITY);4.8;266.0;"""Los fans de 'Toy Story 4' disfrutarán de esta cortísima serie"" , ""Una completa pérdida de tiempo (...) al menos uno de los episodios recurre al humor sexista a la antigua usanza"" , ""La animación es de primer nivel y los guiones de Bob Peterson son divertidos tanto para niños como para adultos."" , ""Parece que es un pasatiempo anticuado que ya pasó de moda (...) No la recomiendo."" , ""Una ración breve pero encantadora del universo de 'Toy Story' que ofrece episodios pequeños que son a la vez entretenidos y educativos."""
2409;Stargirl ;https://www.filmaffinity.com/es/film300855.html;film;2020.0;103 min.;Estados Unidos;Julia Hart;Grace VanderWaal, Graham Verchere, Giancarlo Esposito, Shelby Simmons, Karan Brar, Darby Stanchfield, Maximiliano Hernández, Damian O'Hare, Juliocesar Chavez, Heather Kantor, Troy Brookins, Stephanie Hill, J. Nathan Simmons, Julia Flores, Jesse Mattson, Collin Blackford, David Hight, Hannah Kauffmann, Kimberly W Sandefur, Michael E. Stogner, Annacheska Brown, Mike Ross, Kyle Pierson, Stacy Johnson, Gavin White;Comedia, Drama, Romance, Adolescencia, Colegios & Universidad;Una extravagante adolescente pone patas arriba el instituto de Arizona cuando comienza en él su primer año. (FILMAFFINITY);5.5;289.0;"""Un romance carismático, casto y encantador (...) Aunque el comienzo es algo irregular (...) el desarrollo lanza un hechizo que tiene profundidad e inteligencia."" , ""Tiene elementos y personajes (...) que se apoyan en clichés. Pero Hart (...) es una directora tan fascinante y su estilo narrativo es tan tierno e inspirador que esos defectos se desvanecen"" , ""Sigue una fórmula conocida (...) Pero se distingue gracias a la dirección de Julia Hart (...) Verchere y VanderWaal tienen cierta química"" , ""La fuente original fue escrita hace 20 años y, aunque la película actualiza algunos aspectos narrativos y de personajes, su edad se nota (...) Puntuación: ★★ (sobre 4)"" , ""Tiene el mismo nivel de inteligencia y de solidez narrativa que 'Love, Simon' y 'Booksmart'. Es imposible resistir esta película (...) Puntuación: ★★★½ (sobre 4)"" , ""Una película mediocre sobre el individualismo y el paso a la madurez que no tiene suficiente magia para hacer que su historia funcione (...) Puntuación: ★★ (sobre 5)"" , ""Una adaptación inteligente (...) Las interpretaciones están llenas de naturalidad y carisma y VanderWaal es un gran descubrimiento"" , ""Una manera muy agradable de pasar 102 minutos con tu adolescente o preadolescente, y pese a que ofrece algunos temas muy manidos a nivel argumental, es entretenida y tiene buenas interpretaciones."""
2410;Un día en Disney (Serie de TV);https://www.filmaffinity.com/es/film381551.html;serie;2019.0;5 min.;Estados Unidos;;Documentary, Eric Goldberg, Ryan Meinerding, Jerome Ranft, Robin Roberts;Serie de TV, Documental;Un documental sobre la personas que hacen posible el universo Disney.;6.3;47.0;"""Vale la pena verla en dos o tres partes. Si no lo haces así, te aburrirás o tendrás que parar para descansar la vista de tanto poner los ojos en blanco."" "
2411;El mundo según Jeff Goldblum (Serie de TV);https://www.filmaffinity.com/es/film530982.html;serie;2019.0;30 min.;Estados Unidos;Karen McGann, Nic Stacey, Simon Lloyd Roberts;Documentary, Jeff Goldblum;Serie de TV, Documental;"En cada uno de estos 12 episodios, Jeff Goldblum tira del hilo de un objeto sorprendentemente familiar para descubrir un mundo de conexiones sorprendentes y de ciencia e historia fascinantes. Visto con su curiosidad e inteligencia, nada es lo que parece. Estas ""maravillas modernas"" son tan comunes que a veces damos por sentada su existencia... pero Jeff Goldblum no.";6.3;124.0;"""Es más extravagante y alocada que educativa, pero es muy entretenida (...) Una premisa aparentemente escasa y tonta que tiene suficiente sustancia para sostenerse, más allá de sus triquiñuelas."" , ""Apenas ofrece cosas que no se encuentren buscando bien en Google (...) La serie se apoya en la fascinación de Goldblum por todo"" , ""Una de las series que hará que merezca la pena pagar la suscripción de Disney+ (...) No me importaría pasar más tiempo con Goldblum"" , ""La media hora que dura cada capítulo se invertiría mejor en un auténtico documental, podcast o libro sobre alguno de los temas que trata (…) Puntuación: ★★ (sobre 5)"" , ""Es divertida de forma inocente (...) Es como un uroboros maravilloso lleno de gente que disfruta de Jeff Goldblum viendo a Jeff Goldblum pasándoselo bien con cosas que les gustan."" , ""Goldblum está irresistible (...) Pero si quitas lo Goldblumiano, no hay nada útil que sacar de la serie."" , ""Inmensamente entretenida (...) La gran personalidad de Goldblum hace que cada excursión sea interesante"" , ""En otros capítulos, Goldblum ofrece su visión de los pantalones vaqueros, los helados o los tatuajes. Y después de ver el primero (...) tendrás ganas de saber qué es lo que piensa de esas cosas."""
2412;Pixar en la vida real (Serie de TV);https://www.filmaffinity.com/es/film379786.html;serie;2019.0;5 min.;Estados Unidos;Charlie Todd;Documentary;Serie de TV, Documental, Cine dentro del cine, Pixar;En esta serie, personajes y escenas icónicas de las películas de Pixar cobran vida. Grabada en lugares dentro y fuera de Nueva York, la serie sorprende y alegra a gente real en aquellos lugares donde menos se lo esperan.;5.2;143.0;
